system_id,system_type,data_volume,development_year,principle,category,baseline_accuracy,proposed_accuracy,improvement,precision_baseline,precision_proposed,recall_baseline,recall_proposed,f1_baseline,f1_proposed,response_time_baseline,response_time_proposed,error_rate_baseline,error_rate_proposed,scalability_data_size,cost_baseline,cost_proposed
SYS_0046,Recruitment,Large,2018,Accuracy,Methodical,0.9403730612513592,0.9721421541033151,0.03176909285195584,0.913770211039207,0.97377640554476,0.9932079789698235,0.9516019047261934,0.9518345508683458,0.9625614636899976,69.89228129477578,2.4354022786076825,0.05962693874864078,0.02785784589668494,100000,5031.113952815966,120.13635603104414
SYS_0046,Recruitment,Large,2018,Validity,Methodical,0.7959964962816461,0.8537532249454342,0.057756728663788004,0.8320803206795533,0.8675222390443365,0.8164096282584604,0.8700502938988341,0.8241704909193956,0.8687844273440143,68.64782918428472,2.6716897104148147,0.20400350371835385,0.14624677505456585,100000,7276.936848409681,103.65256083934483
SYS_0046,Recruitment,Large,2018,Relevancy,Managerial,0.7429642888873735,0.8445478530922312,0.1015835642048577,0.7509718419870692,0.8304875154693524,0.7557189940073323,0.8578512065702489,0.7533379394878633,0.8439476129340403,46.34196772222127,2.563866951655018,0.25703571111262646,0.15545214690776876,10000,6940.104596420395,136.64510632490413
SYS_0046,Recruitment,Large,2018,Quality,Managerial,0.7891640939298062,0.9500548314352056,0.1608907375053994,0.8140239716256806,0.940959962528365,0.7699301769870681,0.9215889570044297,0.7913633371961154,0.931173727904456,40.330154989836224,2.201181972735987,0.21083590607019376,0.04994516856479436,100000,4407.567015886211,51.59202672627986
SYS_0046,Recruitment,Large,2018,Efficiency,Managerial,0.8485925180264853,0.9438652993570271,0.09527278133054184,0.8827795970701494,0.9512937010489849,0.8075179841440984,0.9310757756657462,0.8434732541182008,0.9410761611890482,36.259466909848086,3.592296830294347,0.15140748197351472,0.05613470064297288,100000,4178.036157104685,78.9136718418761
SYS_0046,Recruitment,Large,2018,Fairness,Ethical,0.909945507479666,0.9338426431828617,0.023897135703195738,0.9056931010657574,0.9470350685439448,0.9188252310671633,0.9102498477546824,0.9122119061903115,0.928278175684546,30.12919334096435,0.06299462529455244,0.09005449252033404,0.0661573568171383,100000,6337.58368635783,129.68615702761912
SYS_0046,Recruitment,Large,2018,Transparency,Ethical,0.7989094866719881,0.9274978307947742,0.12858834412278608,0.7860159846615632,0.9110044332587773,0.8041044100857719,0.9323895837344797,0.7949573148201202,0.9215729642497211,20.789599797751936,2.808202089116503,0.20109051332801187,0.07250216920522579,1000000,6111.04826134579,105.74409671635999
SYS_0046,Recruitment,Large,2018,Accountability,Ethical,0.7510512949737326,0.8689536128850948,0.11790231791136219,0.7263070124717765,0.8671236156587756,0.7249561383946607,0.8788379462693108,0.7256309466685811,0.8729414829293002,25.939481047266717,1.2493646911400813,0.24894870502626743,0.13104638711490524,1000000,5315.040510217799,77.81121675538034
SYS_0047,Recruitment,Medium,2020,Veracity,Methodical,0.8822549705625012,0.9536974841555818,0.07144251359308051,0.9007202254114436,0.935430355805217,0.8736723565878176,0.9694829932746006,0.8869901394994723,0.9521523083834085,53.172603264028055,0.3699799800775767,0.11774502943749876,0.046302515844418246,1000,7410.170579502002,69.81963864216681
SYS_0047,Recruitment,Medium,2020,Accuracy,Methodical,0.9276023866714742,0.9758516206200696,0.04824923394859537,0.9482585681869812,0.9687952491751712,0.9727853428732822,0.9539908146515339,0.9603653836618048,0.9613360387101161,61.11184142580127,0.8005041835219843,0.07239761332852579,0.024148379379930418,10000000,7905.958644591548,87.6259329330422
SYS_0047,Recruitment,Medium,2020,Validity,Methodical,0.7974078434319198,0.8855210926224716,0.08811324919055175,0.7790469270597646,0.8926902260879389,0.812612989059715,0.9115089398428604,0.7954760254558371,0.9020014385436314,58.4743352058969,1.3665611100520365,0.20259215656808016,0.11447890737752842,1000,7997.842724238692,130.2273697147478
SYS_0047,Recruitment,Medium,2020,Relevancy,Managerial,0.769103358323681,0.8519096541702724,0.08280629584659138,0.7537264505259934,0.8400260012574634,0.749230472545468,0.8455699753642619,0.7514717368026445,0.8427888711149625,88.49388306643688,0.8405624052069616,0.23089664167631896,0.14809034582972758,10000,5641.994854789517,143.31929170490184
SYS_0047,Recruitment,Medium,2020,Quality,Managerial,0.8301791874802139,0.9339946698220466,0.10381548234183269,0.8273876762989233,0.9288265441839891,0.7911674442327336,0.9550618361579672,0.8088722897390291,0.9417615119559378,49.008528232570605,2.0713241087901766,0.1698208125197861,0.0660053301779534,1000000,7784.747575965044,107.97714417624796
SYS_0047,Recruitment,Medium,2020,Efficiency,Managerial,0.7873063632609998,0.9245429034723085,0.1372365402113087,0.7528937907145177,0.912980451259242,0.7431357148860889,0.93804231503063,0.7479829284970013,0.9253417209419089,34.82487716410339,2.233116364042795,0.2126936367390002,0.0754570965276915,100000,4995.90759664546,87.23070985730479
SYS_0047,Recruitment,Medium,2020,Fairness,Ethical,0.8780559183585882,0.9506343138876695,0.0725783955290813,0.8699258125816003,0.9691363000486966,0.8312653387837469,0.9302250341824151,0.8501562857171967,0.9492820892425927,6.012731716092895,1.1552015613337556,0.1219440816414118,0.0493656861123305,100000,6108.030498326135,106.15945077121941
SYS_0047,Recruitment,Medium,2020,Transparency,Ethical,0.8223382604722529,0.8998440633912484,0.07750580291899556,0.8074389157186209,0.9032093511802746,0.7937325112072346,0.879129566332206,0.8005270483876037,0.8910067971516393,22.14801999200357,0.9768268460704757,0.1776617395277471,0.10015593660875155,10000,6789.72646894877,114.28065910861737
SYS_0047,Recruitment,Medium,2020,Accountability,Ethical,0.7826486930090586,0.8496570382106662,0.06700834520160759,0.7625692629420211,0.8612869306853825,0.7553473466313749,0.8278644728860094,0.7589411245850133,0.8442450443763488,47.17533839491822,3.702668281728951,0.2173513069909414,0.15034296178933382,1000,7791.4262690146425,75.85572636402459
SYS_0048,Performance,Medium,2025,Veracity,Methodical,0.8846942502618815,0.9797469601864043,0.09505270992452275,0.9017258542803486,0.9696958669729189,0.9305206250219811,0.9565173016594485,0.9158969766962052,0.9630615023960821,42.63538826534034,12.17483343242951,0.11530574973811847,0.02025303981359572,1000000,5446.4292737015585,90.64185410021378
SYS_0048,Performance,Medium,2025,Accuracy,Methodical,0.9497407330983388,0.9736287499168557,0.023888016818516822,0.9067388353256826,0.9610276482448651,1.0016995106782363,0.9485328085183542,0.9518566313792064,0.9547393495473769,74.54904714565261,7.265504402874771,0.05025926690166116,0.026371250083144337,100000,5535.089831909637,147.2079335474557
SYS_0048,Performance,Medium,2025,Validity,Methodical,0.7799267345248911,0.8658983722449449,0.08597163772005378,0.773646880284622,0.8621124407129394,0.7954470420321803,0.8511181550305047,0.7843955211450471,0.8565800211000827,55.76185966062827,0.7648191624494812,0.22007326547510886,0.13410162775505508,10000,4750.108891648666,51.05516368159005
SYS_0048,Performance,Medium,2025,Relevancy,Managerial,0.7680761989191087,0.8353617485511289,0.06728554963202016,0.7981750413346481,0.8282499719929758,0.7521998082006718,0.8160952463959602,0.7745057437479832,0.8221276862922963,23.39021280279617,1.7987635774041097,0.23192380108089128,0.16463825144887112,10000000,7531.292650713975,97.29905936981527
SYS_0048,Performance,Medium,2025,Quality,Managerial,0.7690491387128231,0.9145800298265615,0.1455308911137384,0.7661297776434018,0.9293240796089611,0.7275992441877809,0.9345301373303522,0.7463675659757962,0.9319198377230671,55.65123946163514,1.5012232358844446,0.2309508612871769,0.0854199701734385,1000000,5811.01735083496,133.55402245437074
SYS_0048,Performance,Medium,2025,Efficiency,Managerial,0.8997382715377008,0.9647432963029052,0.06500502476520442,0.9311814160582343,0.966333338575317,0.9325455957988799,0.965257615724823,0.9318630066138168,0.9657951775595155,29.331015601753837,1.0614510188216955,0.1002617284622992,0.03525670369709477,10000,6141.859798627816,58.514363655608214
SYS_0048,Performance,Medium,2025,Fairness,Ethical,0.9286008409904994,0.9366006543176256,0.007999813327126182,0.9717280522434874,0.9447629634496855,0.9834951408209084,0.9477464627382047,0.977576187641388,0.9462523613335966,66.80991685819856,0.4874153543061772,0.07139915900950056,0.06339934568237438,1000,6812.799139101948,52.170009527554164
SYS_0048,Performance,Medium,2025,Transparency,Ethical,0.7713467190589472,0.9154633921143441,0.14411667305539688,0.7764070256476618,0.9156066813738781,0.7263167603540596,0.9079309126534346,0.7505270639888156,0.9117526422581983,70.0179513535725,2.6203303825855655,0.22865328094105275,0.08453660788565587,1000000,5265.81830613383,84.21864057586575
SYS_0048,Performance,Medium,2025,Accountability,Ethical,0.7534722713141766,0.8407502293587665,0.08727795804458993,0.7395001942757935,0.8267726187928662,0.7701999060731829,0.8512303427754221,0.7545379112088975,0.8388232390158422,19.33507119897741,1.617874268278367,0.2465277286858234,0.15924977064123347,1000000,5261.665565034734,118.25992797813055
SYS_0049,Training,Medium,2018,Veracity,Methodical,0.9051313416307075,0.995,0.08986865836929248,0.905919347548096,0.9847763563108223,0.9317151286009422,0.9751937237727769,0.9186361839768489,0.9799616144182953,29.078835901559103,0.3875288821651724,0.09486865836929248,0.0050000000000000044,1000000,6603.886980874178,132.45170697999293
SYS_0049,Training,Medium,2018,Accuracy,Methodical,0.8841622004772165,0.9794524665279187,0.09529026605070223,0.8641506377622358,0.9982581679229188,0.8943751837203223,0.9917781168297628,0.8790031695014823,0.995007592000578,33.56064106705526,1.5781270630382656,0.1158377995227835,0.02054753347208127,10000000,7873.676522001631,104.05526753889242
SYS_0049,Training,Medium,2018,Validity,Methodical,0.8260016545560617,0.8828729152649674,0.05687126070890569,0.8403418554037086,0.8675073696046549,0.8226043670093897,0.8691130769967863,0.8313785144431138,0.8683094809191899,1.5792467296864832,0.22325638647117105,0.17399834544393833,0.11712708473503264,10000,6014.877738359825,133.0202884345762
SYS_0049,Training,Medium,2018,Relevancy,Managerial,0.7110822965667206,0.8735780904936321,0.1624957939269115,0.7420515676898254,0.8879819106127873,0.6862810316467108,0.8494368081033021,0.7130774941496527,0.8682817925645256,55.994228611359105,3.145395868794822,0.2889177034332794,0.1264219095063679,1000000,6120.209356849524,52.78410512625863
SYS_0049,Training,Medium,2018,Quality,Managerial,0.8161978921265298,0.8839585146522553,0.06776062252572546,0.8266863533643545,0.8859828444739057,0.8399625701263974,0.8722779008532313,0.8332715837529918,0.8790769603195915,15.97699800266724,2.237287923583965,0.18380210787347018,0.11604148534774472,1000000,7962.570948688715,77.7891125987756
SYS_0049,Training,Medium,2018,Efficiency,Managerial,0.7538715732573149,0.9356033724479231,0.18173179919060822,0.7493938108722353,0.9489619222599841,0.7705359714957892,0.9570721685511911,0.7598178478426091,0.9529997906550506,42.95605765906093,1.5256912426727036,0.2461284267426851,0.06439662755207687,100000,5258.350533656266,101.20885766986639
SYS_0049,Training,Medium,2018,Fairness,Ethical,0.9234791943598984,0.9449882296975032,0.02150903533760473,0.913880041616377,0.933616502067245,0.9151450732996691,0.9384991373569815,0.9145121199331228,0.9360514525000457,37.16218306708364,2.4294284644787383,0.07652080564010155,0.05501177030249682,100000,4232.9513232811005,76.22743218149849
SYS_0049,Training,Medium,2018,Transparency,Ethical,0.7664852133654703,0.9040459498576827,0.13756073649221245,0.8007904185000131,0.9136956964695285,0.7451726812111148,0.908971438103018,0.771981094910646,0.9113274447203489,38.79270498414847,2.1742232581206826,0.23351478663452974,0.09595405014231728,1000000,6248.57901531034,105.270389004554
SYS_0049,Training,Medium,2018,Accountability,Ethical,0.6691942810824801,0.8689868795283909,0.1997925984459108,0.6371423445101796,0.8767326533057443,0.6316514055835583,0.8739545390189312,0.6343849934714865,0.8753413918581958,47.71604275501875,2.0598100315546453,0.33080571891751986,0.13101312047160907,100000,7364.384682464406,149.684928428144
SYS_0050,Performance,Medium,2023,Veracity,Methodical,0.8651314689491827,0.9696478634764315,0.10451639452724881,0.8842702938026666,0.9591909897608867,0.8843583016393565,0.9976840954114663,0.8843142954813548,0.9780589493408883,55.03842941778711,2.7011358816808655,0.1348685310508173,0.030352136523568496,1000000,7407.877014223367,85.6608912874386
SYS_0050,Performance,Medium,2023,Accuracy,Methodical,0.8775812511341162,0.994946517694996,0.11736526656087976,0.8731129051382361,1.0067446639256425,0.8825374429483945,1.0038981767684685,0.8777998779789276,1.0053194053969023,53.32658037117604,5.697052594368443,0.12241874886588378,0.00505348230500402,1000000,6519.489600732715,85.97894133819295
SYS_0050,Performance,Medium,2023,Validity,Methodical,0.8147368887128337,0.8825638817822118,0.06782699306937812,0.7831565407582208,0.8743915138284984,0.8139940206649676,0.9003950093170736,0.7982775785570123,0.8872027648718458,21.79041687257729,0.8771662510399199,0.18526311128716633,0.11743611821778821,10000,5554.699002683802,94.37014470296678
SYS_0050,Performance,Medium,2023,Relevancy,Managerial,0.7542917715536048,0.8674703586485591,0.11317858709495432,0.7275313867305027,0.868314058179856,0.7961964202662153,0.873075204748378,0.7603167482384516,0.8706881226693096,35.7201036926664,1.5360908277724015,0.24570822844639517,0.13252964135144085,10000,5395.481666421161,142.31687117541793
SYS_0050,Performance,Medium,2023,Quality,Managerial,0.8418437459998334,0.908011561553676,0.06616781555384266,0.8023156302239427,0.8931520082231472,0.8776734618540223,0.9151243446834424,0.8383044151380061,0.9040046836523882,16.778627983345917,3.496115766312977,0.15815625400016664,0.09198843844632398,1000000,5886.795067564838,145.97837864377146
SYS_0050,Performance,Medium,2023,Efficiency,Managerial,0.8675321573377258,0.9409124900565484,0.0733803327188226,0.8874654880975367,0.9497745130569624,0.8238104385601797,0.9329786005010018,0.8544540614696157,0.9413016391318365,24.038999077426745,3.1389461312813998,0.13246784266227418,0.05908750994345158,10000,7701.15277917262,136.79666420021312
SYS_0050,Performance,Medium,2023,Fairness,Ethical,0.853609643207116,0.9519905945739755,0.09838095136685954,0.8719248919765421,0.9566900668736641,0.9018100437579152,0.955357970389399,0.8866157046369044,0.95602355455526,40.02094448495184,0.08794761849854438,0.14639035679288404,0.0480094054260245,1000000,4962.726358903541,124.36025175606177
SYS_0050,Performance,Medium,2023,Transparency,Ethical,0.7817401333536677,0.9281120397200358,0.1463719063663681,0.7804669782697972,0.9204867949353825,0.7591045416933969,0.9017107458032336,0.7696375519105556,0.9110020354667161,46.0280502254128,0.19281369440742327,0.21825986664633235,0.07188796027996425,10000000,6374.594340429443,110.78628240809805
SYS_0050,Performance,Medium,2023,Accountability,Ethical,0.8122953347412762,0.848502766114422,0.03620743137314575,0.787108717996555,0.8593210681264674,0.7749319379854792,0.8564448209708676,0.7809728663173837,0.8578805336809234,76.07335874966522,0.8608697537370552,0.18770466525872376,0.151497233885578,10000,6547.285857137411,147.4769843420413
SYS_0051,Training,Small,2022,Veracity,Methodical,0.9356980974910832,0.9318091221342709,-0.0038889753568123187,0.9714145331596938,0.9482799884275255,0.962597162549463,0.9086976334695324,0.9669857481266275,0.9280669526043144,14.805309998523962,7.162828805130795,0.06430190250891676,0.06819087786572908,10000,7162.054430134591,95.39588330478597
SYS_0051,Training,Small,2022,Accuracy,Methodical,0.8776093143579566,0.9545965355031987,0.07698722114524204,0.908711745747811,0.9641042794775375,0.8536311389775838,0.9326886504130216,0.880310692322358,0.9481363042488762,40.622127255298935,1.7112033354179936,0.12239068564204336,0.04540346449680133,100000,5464.113062986061,130.71070203195126
SYS_0051,Training,Small,2022,Validity,Methodical,0.7549135395492821,0.8851219642931443,0.13020842474386218,0.7269111635935257,0.8864269578993268,0.7944622717795613,0.8749440595022697,0.7591870357994729,0.8806480784460636,43.53139802463542,3.0608941542650405,0.2450864604507179,0.11487803570685573,10000,6913.97573538976,69.96697380406466
SYS_0051,Training,Small,2022,Relevancy,Managerial,0.764291398489675,0.8090700502797936,0.04477865179011864,0.781523736667643,0.7965531289340179,0.7557037963629425,0.8083454265507666,0.7683969250078734,0.802405954616738,80.38607694248998,2.31088119806718,0.23570860151032502,0.19092994972020638,1000000,6223.483256795837,119.95278704025719
SYS_0051,Training,Small,2022,Quality,Managerial,0.7826467064013999,0.908374987747808,0.12572828134640812,0.7956202683343525,0.9092714559991386,0.7957364538334186,0.8995455164299054,0.7956783567925141,0.9043823381622804,38.197838399963146,3.953826481714666,0.21735329359860012,0.091625012252192,1000000,7176.538246929089,99.45970527637587
SYS_0051,Training,Small,2022,Efficiency,Managerial,0.8283862724762219,0.9451849736010443,0.11679870112482238,0.8209803912812909,0.9602548860167879,0.8677767073924089,0.9557169487109803,0.8437301744545067,0.95798054331135,24.016326578076143,3.889995787513788,0.17161372752377813,0.054815026398955746,100000,5004.768018417869,82.0567586016499
SYS_0051,Training,Small,2022,Fairness,Ethical,0.8666758815007066,0.9387034450300679,0.07202756352936124,0.8729405453693487,0.9365201600488422,0.8507344631739002,0.9525841727736579,0.8616944638909362,0.9444838661354961,40.87357986563627,2.852884912271866,0.13332411849929338,0.06129655496993214,10000,4521.271952365164,84.5627037036159
SYS_0051,Training,Small,2022,Transparency,Ethical,0.7905871948991808,0.9212120069266441,0.13062481202746323,0.7560585686651236,0.9076410629984641,0.8246214963016604,0.9286065730207613,0.7888530537746541,0.9180041302329007,43.54968422749578,0.25207842414786136,0.20941280510081917,0.07878799307335593,10000,7457.61194877759,80.93685620800129
SYS_0051,Training,Small,2022,Accountability,Ethical,0.6802394388482874,0.8422701440374258,0.16203070518913842,0.6831974211780822,0.8278752844240302,0.703922495190975,0.8280078557527044,0.6934051306074561,0.8279415647314841,67.49904802546043,3.3005609341746793,0.3197605611517126,0.15772985596257416,1000000,5422.1191886080305,130.88585390335652
SYS_0052,Recruitment,Medium,2024,Veracity,Methodical,0.9378282618864912,0.9617667300435193,0.02393846815702816,0.9658209577612857,0.9528094218818677,0.9090789988058918,0.9460315764397982,0.9365913591124334,0.9494084024716528,32.72084399455041,0.07975193073083035,0.062171738113508845,0.03823326995648069,10000,4050.3112499447816,65.39632386665039
SYS_0052,Recruitment,Medium,2024,Accuracy,Methodical,0.8725042521176316,0.995,0.12249574788236839,0.8697647466998537,0.9986337857271451,0.9130066920312637,1.0182146493740871,0.8908612926293002,1.008329165682525,84.10774195829055,2.735630718608714,0.1274957478823684,0.0050000000000000044,10000000,5896.408303369068,50.41062028974485
SYS_0052,Recruitment,Medium,2024,Validity,Methodical,0.796741467207473,0.8808362191293444,0.08409475192187144,0.7692545771578494,0.886630382930439,0.8167045511282536,0.8638121105450465,0.7922697412516259,0.8750725204209374,29.722141552934996,4.355155611185611,0.20325853279252704,0.1191637808706556,1000000,6557.18189066183,135.34655532025533
SYS_0052,Recruitment,Medium,2024,Relevancy,Managerial,0.786182032215823,0.8571703355946888,0.07098830337886586,0.780984429376279,0.8656596521301,0.8333295161845846,0.8687385965985052,0.8063083124929563,0.8671963914070692,34.59317061417035,0.6424464026066599,0.21381796778417705,0.1428296644053112,10000000,4702.319110538465,67.75579197132228
SYS_0052,Recruitment,Medium,2024,Quality,Managerial,0.8240036487138055,0.9283224240711294,0.10431877535732392,0.78801020354593,0.9319684103893862,0.8340722826508657,0.9040654013884957,0.8103872334189883,0.9178048787220472,34.43999313720897,2.9415570092461087,0.1759963512861945,0.07167757592887058,1000000,5057.19901109502,78.72413479748408
SYS_0052,Recruitment,Medium,2024,Efficiency,Managerial,0.8996458855125438,0.9369292770505876,0.03728339153804383,0.8591496373444979,0.9408045744025677,0.9327648887530622,0.9176426219138653,0.894445135840727,0.9290792636218443,12.83671175524705,2.4939527183849775,0.10035411448745624,0.0630707229494124,100000,5097.6468840015,90.00296359862914
SYS_0052,Recruitment,Medium,2024,Fairness,Ethical,0.8921503127881177,0.9716635960412985,0.07951328325318074,0.8841470823968274,0.9651711969703073,0.8519988987628448,0.9487256062420212,0.8677753468633127,0.9568777453290536,12.160656603459945,1.3788059331918119,0.10784968721188226,0.028336403958701517,100000,6511.455304008406,86.5227926256882
SYS_0052,Recruitment,Medium,2024,Transparency,Ethical,0.8022266660601447,0.9343247427526327,0.13209807669248796,0.8277458307014038,0.9514382860464866,0.8334430370909782,0.9379597202734758,0.830584664288595,0.944650926491217,38.18845458840803,4.608390438343127,0.1977733339398553,0.06567525724736734,1000,6141.882298365353,143.57492615245502
SYS_0052,Recruitment,Medium,2024,Accountability,Ethical,0.7659133685809385,0.8875771280039241,0.12166375942298557,0.7889024611827602,0.9029190442163334,0.7907499874833022,0.9007683266538942,0.7898251438702373,0.9018424031268611,44.62909155876845,2.03606329179772,0.2340866314190615,0.11242287199607592,10000000,5159.699050532115,135.2944203384293
SYS_0053,Performance,Medium,2019,Veracity,Methodical,0.8621047709662829,0.9913182835447659,0.12921351257848301,0.8327410414808734,1.009876640994897,0.9050116559724245,0.9715087809334995,0.8673735336540223,0.990321230265021,7.546206600913026,1.4001153601623644,0.1378952290337171,0.008681716455234079,100000,4286.941374989699,72.6758617400516
SYS_0053,Performance,Medium,2019,Accuracy,Methodical,0.8604152178657786,0.995,0.13458478213422143,0.8410722415742501,1.0113015504631402,0.8742392815224778,0.9694428310237918,0.8573351047185163,0.9899298942494145,7.89741334458883,0.14266014784640232,0.13958478213422143,0.0050000000000000044,10000,6312.28840804965,145.79793532488907
SYS_0053,Performance,Medium,2019,Validity,Methodical,0.8110826160695073,0.8686722803639723,0.05758966429446499,0.8208157156183759,0.8631205261335821,0.8457247841373566,0.8652676834524005,0.8330840972277533,0.8641927710482443,33.49556802110414,3.2677155871715478,0.18891738393049273,0.13132771963602774,1000000,4823.549243066398,82.16863687013094
SYS_0053,Performance,Medium,2019,Relevancy,Managerial,0.7346745987947747,0.8633067716643446,0.12863217286956985,0.766392809921586,0.8531843918678161,0.7221750545157967,0.8451462187384934,0.7436271902291043,0.8491462829771474,31.97742795983384,4.215776624748554,0.2653254012052253,0.13669322833565545,100000,5966.951772075958,139.62362491461332
SYS_0053,Performance,Medium,2019,Quality,Managerial,0.8231748138651728,0.8991183946081128,0.07594358074294005,0.8009257390781885,0.8883135671516986,0.7775167155353286,0.9068527760305206,0.7890476439938421,0.8974874416197186,5.30624984509434,2.8554777344021316,0.17682518613482723,0.10088160539188717,100000,7911.414774007128,70.056465958807
SYS_0053,Performance,Medium,2019,Efficiency,Managerial,0.8561005096277504,0.923442903889037,0.06734239426128663,0.8280852469685991,0.9189869445969073,0.8983063565595645,0.9298339325834798,0.861767677231252,0.924378619030303,14.269619821115763,2.6307801182975004,0.14389949037224958,0.07655709611096295,1000,5612.155031628528,114.91539648308728
SYS_0053,Performance,Medium,2019,Fairness,Ethical,0.8249083771784469,0.969568732948407,0.14466035576996006,0.8101064872385906,0.9538043257991189,0.8176933107535588,0.9479718475619806,0.8138822186726423,0.9508791429381054,84.09770662352219,0.11693027321776335,0.1750916228215531,0.030431267051593047,100000,5240.1360960498005,131.19677423908018
SYS_0053,Performance,Medium,2019,Transparency,Ethical,0.8047055198226923,0.9150081630959553,0.110302643273263,0.7682494968262311,0.9174356021660518,0.8301305041057455,0.8950520004236965,0.7979921441304195,0.9061055863334406,59.5419055641403,1.687511346995945,0.19529448017730766,0.08499183690404466,1000,7277.592923865971,85.98249006365666
SYS_0053,Performance,Medium,2019,Accountability,Ethical,0.8107430783968869,0.9002770705854042,0.08953399218851732,0.8271711310544402,0.916697406249616,0.8137921164165504,0.8948602592522603,0.8204270831487264,0.9056472164134639,46.37429229847286,0.37903790600422765,0.18925692160311314,0.09972292941459582,1000000,5448.726411176606,116.04697213644312
SYS_0054,Performance,Small,2023,Veracity,Methodical,0.9326254649525908,0.995,0.062374535047409196,0.9652526771298433,0.986742097809573,0.895410406349244,0.9877766482407385,0.9290207340449893,0.987259101948457,66.76136169907707,2.7835712931577468,0.0673745350474092,0.0050000000000000044,1000000,5410.7644806789385,82.57022115777022
SYS_0054,Performance,Small,2023,Accuracy,Methodical,0.8802716886450672,0.995,0.11472831135493278,0.8398039536027689,1.0071323461283996,0.8664325091923658,1.0161707558395723,0.8529104406959759,1.011631362942868,31.39653247019734,5.559547029316827,0.11972831135493278,0.0050000000000000044,10000000,5617.964257807638,95.56256153552002
SYS_0054,Performance,Small,2023,Validity,Methodical,0.7544738758646995,0.8997874772823702,0.1453136014176707,0.7345816246305975,0.9055947106951334,0.7446957173333487,0.8926991093952685,0.7396040949710323,0.8991006726865316,50.06798164090279,0.2653214310843631,0.2455261241353005,0.10021252271762982,10000,6703.570491320843,74.87253937906246
SYS_0054,Performance,Small,2023,Relevancy,Managerial,0.7142557595800388,0.8788850656840292,0.1646293061039904,0.680047035919946,0.8625879154955007,0.7487579224600519,0.8563841570395823,0.7127503341424934,0.8594748415566182,58.17932984624512,3.7045330432562444,0.28574424041996116,0.12111493431597076,10000000,6801.8194616974315,90.18134586016951
SYS_0054,Performance,Small,2023,Quality,Managerial,0.7913124615014554,0.9161850313280878,0.12487256982663242,0.8005616978969359,0.8979680375933168,0.7447281997413534,0.9331597213171944,0.7716362773474094,0.9152257122300742,25.687463082416514,0.9420996241159904,0.2086875384985446,0.08381496867191218,10000000,7987.230850715416,65.36841358072468
SYS_0054,Performance,Small,2023,Efficiency,Managerial,0.9299221384587175,0.9285331552510945,-0.0013889832076230402,0.9383673077176005,0.9287475659569873,0.876134117564635,0.9526437041730902,0.9061834855549639,0.9405438788570618,52.86212153125046,4.540458094486011,0.07007786154128248,0.07146684474890552,10000,5790.279802031889,132.942887043398
SYS_0054,Performance,Small,2023,Fairness,Ethical,0.9125772646853743,0.9464404307121644,0.03386316602679018,0.8918429518933956,0.945060574241946,0.9550491131503025,0.9438920961855713,0.9223644806864926,0.9444759737621763,4.476031167915606,0.6899953371945736,0.08742273531462574,0.05355956928783556,10000,5746.3268869672975,113.37969759927289
SYS_0054,Performance,Small,2023,Transparency,Ethical,0.7187853803053829,0.87223541638889,0.15345003608350716,0.7107420809981525,0.863244180976449,0.7553998144431279,0.8733733290849727,0.7323908248385639,0.8682792149004099,19.89847692547375,3.416973500071677,0.28121461969461714,0.12776458361110998,10000000,7497.668014666713,107.10931624345147
SYS_0054,Performance,Small,2023,Accountability,Ethical,0.7173391288090168,0.8470848039984137,0.12974567518939684,0.7028258345017742,0.8312594934590426,0.7250973585909163,0.8483124671154053,0.7137879104088798,0.8396994093973512,2.1399859197753117,6.731498559210868,0.28266087119098315,0.15291519600158632,1000,5238.402980342,82.01101410059012
SYS_0055,Training,Large,2024,Veracity,Methodical,0.8871848464325318,0.9410159733846929,0.05383112695216108,0.8487689524902979,0.9232567939838775,0.8600098507537165,0.9625550283758679,0.8543524284443205,0.9424964452415123,54.39963359003936,2.855915740658817,0.11281515356746818,0.058984026615307106,10000,6068.471723427678,140.80836870598546
SYS_0055,Training,Large,2024,Accuracy,Methodical,0.9242645085849692,0.9938715664526044,0.06960705786763521,0.9619248838301991,0.978863367028606,0.9280395131583986,1.0164997973492638,0.9446784312549978,0.9973266339990426,102.91117536774286,0.871858682671706,0.07573549141503078,0.006128433547395562,100000,7780.489794979548,78.26673605411591
SYS_0055,Training,Large,2024,Validity,Methodical,0.7966328906303161,0.9198895329061867,0.12325664227587063,0.7697213069761463,0.9193906726598113,0.8194362559758207,0.9401375091395268,0.7938011442012347,0.9296483541729932,22.902146083451193,0.8358913352140266,0.20336710936968394,0.08011046709381331,10000,7098.691748727193,76.48163217783188
SYS_0055,Training,Large,2024,Relevancy,Managerial,0.7784061898179886,0.8537252548631311,0.07531906504514252,0.7981632063422935,0.8441314036998947,0.7730856256468644,0.8597600608377497,0.7854242932648696,0.8518740566077279,41.64840259481463,1.4526233861103102,0.2215938101820114,0.1462747451368689,100000,5847.225926248075,81.44341058114054
SYS_0055,Training,Large,2024,Quality,Managerial,0.8498006806203542,0.9417829812786164,0.09198230065826218,0.8422317528220016,0.9466508387518069,0.8701258313468592,0.9537128373331132,0.8559515966098593,0.9501687163398554,50.092170387197605,1.7525088087275613,0.1501993193796458,0.05821701872138363,10000,5932.056451375802,138.6831539468959
